x,y,z,rx,ry,rz,rw
0.23626190185546875,-0.09674703979492187,1.4791047363281251,0.8993535019568226,0.4199611828698402,0.059011691643676575,0.10636495498948832
0.23629869079589844,-0.09674220275878906,1.4791070556640624,0.8993338204413394,0.42006034601460296,0.05882629302159877,0.10624242262775226
0.23635958862304687,-0.0967617416381836,1.4791282958984375,0.8992533864209927,0.42020559045729416,0.05876498033348504,0.10638273283394674
0.23639314270019532,-0.09676265716552734,1.479133056640625,0.8991975511388164,0.42029238578103884,0.058697007429947656,0.10654921773155711
0.23647129821777343,-0.09672383880615235,1.4791728515625,0.8991357084289848,0.4204871084386201,0.05857885789327677,0.10636769656599229
0.2365184326171875,-0.09672025299072266,1.479190185546875,0.8990705873125678,0.42061148553102,0.05870078783774038,0.10635917814674732
0.23658445739746095,-0.09673630523681641,1.4791949462890626,0.8990057475995189,0.4207735852723938,0.058800117940124054,0.10621111924028186
0.23664039611816406,-0.09672509002685548,1.479224853515625,0.8989314327382222,0.42090567767335413,0.058795470113341464,0.10631924770093551
0.23671124267578125,-0.0966966323852539,1.4792708740234375,0.898851621760311,0.42110321989894905,0.05874392294460926,0.1062402549256828
0.236763671875,-0.09670317840576172,1.4792846679687501,0.8987799175253398,0.42119763460054516,0.05874655973572312,0.10647090766620719
0.23680191040039064,-0.09671248626708985,1.4793057861328125,0.898743716717191,0.421338702202368,0.058483343186890156,0.1063631903314212
0.23684642028808595,-0.09669464874267579,1.4793182373046876,0.8986688777519678,0.4214454452357282,0.058526223943878165,0.1065488900033629
0.23688162231445312,-0.0966768798828125,1.4793236083984376,0.8986358361547137,0.4215509623200484,0.058467457226002946,0.10644236276542021
0.23693537902832032,-0.0966926727294922,1.479344970703125,0.8985715353635558,0.42168638742985237,0.05841007407417602,0.10648027863126368
0.23697132873535157,-0.09670103454589844,1.479355712890625,0.8985141849336682,0.42176290251062376,0.05831412745568044,0.10671352340674856
0.23700593566894532,-0.09667774200439454,1.479366943359375,0.8984783281420702,0.4218166260252347,0.05835103019067353,0.10678288787724771
0.23704945373535158,-0.09665469360351563,1.4793773193359376,0.8984358575731524,0.4219192750221302,0.05837372555785672,0.10672227207144007
0.23708222961425782,-0.0966693344116211,1.4793853759765625,0.8983980361615351,0.4219939069776192,0.058467457894259285,0.10669427099073649
0.23712921142578125,-0.09668112182617188,1.4793956298828126,0.8983369192298916,0.4220989247116674,0.05851969565530924,0.10676480003358531
0.23717054748535157,-0.09665865325927735,1.4794166259765624,0.8982978682448508,0.4221775938612112,0.058663755173291095,0.10670324726681489
0.23721568298339843,-0.09664120483398438,1.4794486083984375,0.8982274293490942,0.4222506715193719,0.058827748851454864,0.10691656341010929
0.23726869201660156,-0.09665965270996094,1.4794947509765626,0.8981564730035296,0.4223870171769889,0.058734301304627215,0.10702541554436132
0.23730551147460938,-0.09666761016845703,1.4795364990234374,0.8980927085155819,0.4224591136784278,0.058838465799950744,0.10721855773834735
